id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1445215217760227328,1445215217760227328,2021-10-05 08:02:13 India Standard Time,2021-10-05,08:02:13,+0530,767432484275490816,isis_orbelli,Deusa Isis,,"Eu tô precisando ouvir um “boa noite senhorita Isis, pretende prolongar sua diária conosco?” E voltar pra minha cama king depois de confirmar que sim",pt,[],[],[],1,0,3,[],[],https://twitter.com/Isis_Orbelli/status/1445215217760227328,False,,0,,,,,,,,[],,,,
1445215154027876352,1445215154027876352,2021-10-05 08:01:58 India Standard Time,2021-10-05,08:01:58,+0530,1330927391733145601,0000isis0000,Dakota905,,Será que todos los condominios tienen una Maritza??,es,[],[],[],1,0,3,[],[],https://twitter.com/0000isis0000/status/1445215154027876352,False,https://twitter.com/mardeetasea/status/1445077089439342601,0,,,,,,,,[],,,,
1445214979456708612,1445214979456708612,2021-10-05 08:01:16 India Standard Time,2021-10-05,08:01:16,+0530,894190261844275200,isisribons_,Isis,,"Pasa el tiempo, y seguís aquí.🖤✨",es,[],[],[],0,0,3,[],[],https://twitter.com/isisribons_/status/1445214979456708612,False,,0,,,,,,,,[],,,,
1445213847246225409,1445213847246225409,2021-10-05 07:56:46 India Standard Time,2021-10-05,07:56:46,+0530,951656678080106499,isislarissaa,ISSINHAAA 🎀,,tem nego q é muita piada mesmo nessa rede social kkkkkkkkkk,pt,[],[],[],0,1,5,[],[],https://twitter.com/IsisLarissaa/status/1445213847246225409,False,,0,,,,,,,,[],,,,
1445213746465542148,1445213746465542148,2021-10-05 07:56:22 India Standard Time,2021-10-05,07:56:22,+0530,1330927391733145601,0000isis0000,Dakota905,,Desde que estoy usando agua de rosas mi cara lo agradece,es,[],[],[],0,0,4,[],[],https://twitter.com/0000isis0000/status/1445213746465542148,False,,0,,,,,,,,[],,,,
1445213659681148929,1445213659681148929,2021-10-05 07:56:01 India Standard Time,2021-10-05,07:56:01,+0530,1154118066927800321,isis7170fficial,isis perez,, https://t.co/cgMflCau0C,und,[],[],['https://pbs.twimg.com/media/FA5uJp6XoAQLGMJ.jpg'],2,1,24,[],[],https://twitter.com/isis7170fficial/status/1445213659681148929,False,,1,https://pbs.twimg.com/media/FA5uJp6XoAQLGMJ.jpg,,,,,,,[],,,,
1445213582577176581,1445212253142142984,2021-10-05 07:55:43 India Standard Time,2021-10-05,07:55:43,+0530,1229827358573465600,boyid22,Iman🇮🇩,,@SantorinisSun Padahal bahaya paham Wahabi khawarij lbh berbahaya... HTI  JAD ISIS ALQAEDA pentolannya byk diIndonesia.  u/komunis dah mati Semua mengarah ke kapitalis. Tiongkok Rusia Vietnam  Cuma ada 1 negara TOTALITER Korut.,in,[],[],[],2,3,6,[],[],https://twitter.com/BoyId22/status/1445213582577176581,False,,0,,,,,,,,"[{'screen_name': 'SantorinisSun', 'name': 'Santorini☀️🇮🇩', 'id': '980685208969031680'}]",,,,
1445213580945674242,1445213580945674242,2021-10-05 07:55:43 India Standard Time,2021-10-05,07:55:43,+0530,1158509964,isimarilia,vivi do isis,,henrique cada dia ficando mais bonito q ele mesmo,pt,[],[],[],0,1,3,[],[],https://twitter.com/isimarilia/status/1445213580945674242,False,,0,,,,,,,,[],,,,
1445213501086183433,1445213501086183433,2021-10-05 07:55:24 India Standard Time,2021-10-05,07:55:24,+0530,1011128786711187456,isisaceve29,Isis Acevedo,,Le envío una foto a Fabián recién llegando del Gym (desastrosa)  Fabián: 🤍🤍  https://t.co/hHt68Vj81u,es,[],[],['https://pbs.twimg.com/media/FA5uBDHWQAIvCes.jpg'],1,0,3,[],[],https://twitter.com/isisAceve29/status/1445213501086183433,False,,1,https://pbs.twimg.com/media/FA5uBDHWQAIvCes.jpg,,,,,,,[],,,,
1445213408232620039,1445213408232620039,2021-10-05 07:55:01 India Standard Time,2021-10-05,07:55:01,+0530,108524355,mutludc,Mutlu Civiroglu,,US-backed Syrian forces stop ‘massive’ ISIS car bomb  https://t.co/NWWIqVsquB,en,[],['https://www.thenationalnews.com/mena/syria/2021/10/04/us-backed-syrian-forces-stop-massive-isis-car-bomb'],[],0,4,15,[],[],https://twitter.com/mutludc/status/1445213408232620039,False,,0,,,,,,,,[],,,,
1445213340066742279,1445213340066742279,2021-10-05 07:54:45 India Standard Time,2021-10-05,07:54:45,+0530,1111046355164655617,sweetenerkiid,isis 🌱,,💕🛸  https://t.co/aRlYZ3eYxi,und,[],[],['https://pbs.twimg.com/media/FA5t3zSVQAEbJWU.jpg'],8,0,38,[],[],https://twitter.com/sweetenerkiid/status/1445213340066742279,False,,1,https://pbs.twimg.com/media/FA5t3zSVQAEbJWU.jpg,,,,,,,[],,,,
1445213054078230530,1445213054078230530,2021-10-05 07:53:37 India Standard Time,2021-10-05,07:53:37,+0530,4373829707,isissharde,isis ☥,,i lose interest too quick lmao,en,[],[],[],0,1,4,[],[],https://twitter.com/isissharde/status/1445213054078230530,False,,0,,,,,,,,[],,,,
1445212820748976129,1445212820748976129,2021-10-05 07:52:41 India Standard Time,2021-10-05,07:52:41,+0530,1111046355164655617,sweetenerkiid,isis 🌱,,twitter photo quality &gt;&gt;&gt; instagram photo quality,en,[],[],[],3,0,19,[],[],https://twitter.com/sweetenerkiid/status/1445212820748976129,False,,0,,,,,,,,[],,,,
1445212295815221250,1445212295815221250,2021-10-05 07:50:36 India Standard Time,2021-10-05,07:50:36,+0530,1444023670897356808,isisbisogno6,Isis Bisogno,,I'm afraid of Mark Zuckerberg's eyes... 😳,en,[],[],[],1,1,3,[],[],https://twitter.com/IsisBisogno6/status/1445212295815221250,False,,0,,,,,,,,[],,,,
1445211995955814403,1445211995955814403,2021-10-05 07:49:25 India Standard Time,2021-10-05,07:49:25,+0530,1439867434857492481,isismoon_,isis 🕊 18+,,btw if y’all tip and don’t dm me i don’t know who it’s from and i can’t say thank you :’((,en,[],[],[],2,0,5,[],[],https://twitter.com/isismoon_/status/1445211995955814403,False,,0,,,,,,,,[],,,,
1445211397286154242,1445209038426361858,2021-10-05 07:47:02 India Standard Time,2021-10-05,07:47:02,+0530,852008636,isislagunas,W I N E,,O sea forré mi uno carta por carta y la raza piensa que no tengo paciencia 🤷🏾‍♀️🤓,es,[],[],[],0,0,4,[],[],https://twitter.com/IsisLagunas/status/1445211397286154242,False,,0,,,,,,,,[],,,,
1445210863527333888,1445210863527333888,2021-10-05 07:44:55 India Standard Time,2021-10-05,07:44:55,+0530,409761401,studentofdeen_1,محمد نجم الدين حميدى,,NRF/Northern Alliance/Ahmad Shah Massoud terrorist supporters openly express their commonality with DAESH/ISIS and calling for their support from France. #Afghanistan #Taliban #أفغانستان #طالبان  https://t.co/8h1NL2BfYI,en,[],[],[],1,5,5,"['afghanistan', 'taliban', 'أفغانستان', 'طالبان']",[],https://twitter.com/StudentOfDeen_1/status/1445210863527333888,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1445210815854899206/pu/img/RzmPd7MTEQ0vxr5N.jpg,,,,,,,[],,,,
1445210822368796678,1445157783796699145,2021-10-05 07:44:45 India Standard Time,2021-10-05,07:44:45,+0530,1270015074116292608,brianharris33,Southern Democrat~Brian Harris,,@jziggs228 @ErinLoftus15 @skippercuse @katie_RN1 @DoctorGreenGuy @ValkXoe @Janabw81 @BE_THE_NOBLE1 @CackowskiLiz @slayatgg @Strider4Eowyn @Gabby_ucm @KathLogue @PenelopeBaby2 @maryrosebrand @showgirlcf @MafercitaM7 @Dila1Komala @piperpico @Real_Chatty_Cat @katibug817 @Dior16795345 @dedserius @ronnieski8 @jillmcmullon @TheHuniman @gussyupper @LaurieWalters19 @azgrl007 @Talyn777 @DisTempria @Jdawg_1973 @DissidentPries2 @brandonbpug @isis_ebony @StarannThe @AweThatSparkle @missdublin1970 @TheOGpianoGeek @JimboFeenstra @TanyaDiona @mikebranchmusic @LChicago18 @MP_Latina @darrenclyn @lisasmith1150 @dejafuuled Thx for the Shout-out and The Song 🆒Jana🆒 I hope you have a wonderful night 🌉🌆☮️  https://t.co/L90iwvj14K,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FA5rlJEWEAU5RHY.jpg'],2,0,8,[],[],https://twitter.com/BrianHarris33/status/1445210822368796678,False,,1,https://pbs.twimg.com/tweet_video_thumb/FA5rlJEWEAU5RHY.jpg,,,,,,,"[{'screen_name': 'jziggs228', 'name': 'Jana Lyn ❤️🧡💛💚💙💜', 'id': '825420443020570624'}, {'screen_name': 'ErinLoftus15', 'name': 'Erin S', 'id': '1312865656577036288'}, {'screen_name': 'skippercuse', 'name': 'Skippercuse', 'id': '422762467'}, {'screen_name': 'katie_RN1', 'name': 'katie…is..', 'id': '1303143754367479809'}, {'screen_name': 'DoctorGreenGuy', 'name': 'Dr. Hulk', 'id': '1375871984609939456'}, {'screen_name': 'ValkXoe', 'name': '🏴\u200d☠️Xoe Valk Warrior Demon😈', 'id': '1345510297264644099'}, {'screen_name': 'Janabw81', 'name': '🔥JanaB Warrior Angel🔥', 'id': '752575365558603777'}, {'screen_name': 'BE_THE_NOBLE1', 'name': '🇮🇪🍀Paddy🇮🇹🥊', 'id': '546245557'}, {'screen_name': 'CackowskiLiz', 'name': 'Green-eyed Lizard 🦎', 'id': '1028264828002099205'}, {'screen_name': 'slayatgg', 'name': '💫T Slaya 💫', 'id': '1230112404'}, {'screen_name': 'Strider4Eowyn', 'name': 'Strider4Eowyn', 'id': '1221003967578222593'}, {'screen_name': 'Gabby_ucm', 'name': 'gabby', 'id': '1434716980192419841'}, {'screen_name': 'KathLogue', 'name': 'Kath Southie ☘️', 'id': '1391540926296772616'}, {'screen_name': 'PenelopeBaby2', 'name': 'Sunflower 🌻', 'id': '1377363772898181121'}, {'screen_name': 'maryrosebrand', 'name': 'Mary Rose 💙', 'id': '451568504'}, {'screen_name': 'showgirlcf', 'name': 'Red Mystique, RN, BAN, MBA 🌊❤🌈', 'id': '465194634'}, {'screen_name': 'MafercitaM7', 'name': 'Maria Fernanda 🇲🇽🇨🇦', 'id': '1325840335411449863'}, {'screen_name': 'Dila1Komala', 'name': '🌹Komala Dila ~🌹', 'id': '1330632045526061056'}, {'screen_name': 'piperpico', 'name': 'Piper 🇨🇦 🍁🦋🌸🌼🦋', 'id': '104363369'}, {'screen_name': 'Real_Chatty_Cat', 'name': 'CAT - (CAThy) 🌟🍃💫', 'id': '990004097729216512'}, {'screen_name': 'katibug817', 'name': 'DIANA💫Princess🔱Warrior💫', 'id': '1129683662'}, {'screen_name': 'Dior16795345', 'name': 'Ms. Dior dammit!', 'id': '1222504113205927937'}, {'screen_name': 'dedserius', 'name': '🎼 💙Van💙🎶', 'id': '162923387'}, {'screen_name': 'ronnieski8', 'name': 'Ron Szymanski', 'id': '2288512509'}, {'screen_name': 'jillmcmullon', 'name': 'jill mcmullon (Jilly)', 'id': '141603029'}, {'screen_name': 'TheHuniman', 'name': 'john hunigan', 'id': '1357241280913432577'}, {'screen_name': 'gussyupper', 'name': 'LaverneDog', 'id': '892496947138797568'}, {'screen_name': 'LaurieWalters19', 'name': 'Laurie🌊Trixie👊🏽🌈😷710k+ DEAD💉GET VAXED', 'id': '734913447197048832'}, {'screen_name': 'azgrl007', 'name': 'Lara', 'id': '976462631019077632'}, {'screen_name': 'Talyn777', 'name': 'Taryn T, Duchess of the Blue Sea 🌊', 'id': '940801984025845761'}, {'screen_name': 'DisTempria', 'name': "";😷Name's Howard or How 😷;"", 'id': '809299807303073793'}, {'screen_name': 'Jdawg_1973', 'name': 'Jeremy 🇺🇸', 'id': '1366937574254776323'}, {'screen_name': 'DissidentPries2', 'name': '𝔇𝔦𝔰𝔰𝔦𝔡𝔢𝔫𝔱_𝔓𝔯𝔦𝔢𝔰𝔱', 'id': '1360973099672494089'}, {'screen_name': 'brandonbpug', 'name': 'brandonbpug', 'id': '1288328512097488896'}, {'screen_name': 'isis_ebony', 'name': 'Ebony💋Isis', 'id': '1399887258409390084'}, {'screen_name': 'StarannThe', 'name': '🌟Starann🌟The Badass liberal', 'id': '1395193308817858560'}, {'screen_name': 'AweThatSparkle', 'name': 'AllThatSparkles', 'id': '1016332476279672834'}, {'screen_name': 'missdublin1970', 'name': 'Lisa', 'id': '419830568'}, {'screen_name': 'TheOGpianoGeek', 'name': 'Johnny (the piano geek). 🎹🏳️\u200d🌈🌊🌿😎💨', 'id': '1370194084598587393'}, {'screen_name': 'JimboFeenstra', 'name': 'Jim Feenstra', 'id': '273663964'}, {'screen_name': 'TanyaDiona', 'name': 'Tanya Diona', 'id': '113182749'}, {'screen_name': 'mikebranchmusic', 'name': 'Mike Branch Music 💥', 'id': '34291213'}, {'screen_name': 'LChicago18', 'name': 'LolaChicago18', 'id': '1268917422163140609'}, {'screen_name': 'MP_Latina', 'name': '𝙈𝙖𝙧𝙮 🌺 Kindness is NOT WEAKNESS ❤️🌈', 'id': '2397144980'}, {'screen_name': 'darrenclyn', 'name': 'Darren Lyn', 'id': '1918283838'}, {'screen_name': 'lisasmith1150', 'name': 'HOST BODY Lisa Smith', 'id': '1364097628829405189'}, {'screen_name': 'dejafuuled', 'name': 'Chasing Shadows', 'id': '1098282507647307777'}]",,,,
1445210673726722051,1445208255039344644,2021-10-05 07:44:09 India Standard Time,2021-10-05,07:44:09,+0530,1386350944611299331,mamibekas_87,Mami Soda Gembiraaa,,@AswantGardapati Wah.... Kakak pembina kadrun pasti bingung😂 Ada habib bela Isis... Ada ulama bela Taliban...  Mami nonton smbil ngemil dahhh😂,in,[],[],[],2,4,6,[],[],https://twitter.com/MamiBekas_87/status/1445210673726722051,False,,0,,,,,,,,"[{'screen_name': 'AswantGardapati', 'name': 'K🅰️FIR', 'id': '1184055231056711680'}]",,,,
1445210565408739329,1445210565408739329,2021-10-05 07:43:44 India Standard Time,2021-10-05,07:43:44,+0530,635152821,isisbluefire,Isis Blue Fire Cosplay👑Крашиня Ольга,,"Мой пушистый помощник. Кто-то шутил про кошачий коммунизм, все правда. Это МЫ болеем, МЫ работаем удалённо, Мы спим и МЫ кушаем.  https://t.co/jivEcnxpzg",ru,[],[],['https://pbs.twimg.com/media/FA5rWUlWUAE3tcl.jpg'],0,0,3,[],[],https://twitter.com/IsisBlueFire/status/1445210565408739329,False,,1,https://pbs.twimg.com/media/FA5rWUlWUAE3tcl.jpg,,,,,,,[],,,,
1445210531053277186,1445165144200278025,2021-10-05 07:43:35 India Standard Time,2021-10-05,07:43:35,+0530,1346490667573288961,usnierlangga,ErlanggaUsni,,@maspiyuaja @ah_apalah Bukti Taliban bukan ISIS Klo video ini bukti haluan kiri anak Bungkarni/sukarnoisme..  https://t.co/kPXC6ibL1L,in,[],[],[],2,0,3,[],[],https://twitter.com/UsniErlangga/status/1445210531053277186,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1445210356763090946/pu/img/FVxorKSxIvpWf5hc.jpg,,,,,,,"[{'screen_name': 'maspiyuaja', 'name': 'Mas Piyu 🇲🇨🇵🇸', 'id': '1350872548620201985'}, {'screen_name': 'ah_apalah', 'name': 'dear friends , are u well..', 'id': '1368771054194233344'}]",,,,
1445210054945394697,1445157783796699145,2021-10-05 07:41:42 India Standard Time,2021-10-05,07:41:42,+0530,825420443020570624,jziggs228,Jana Lyn ❤️🧡💛💚💙💜,,@ErinLoftus15 @skippercuse @katie_RN1 @DoctorGreenGuy @ValkXoe @Janabw81 @BE_THE_NOBLE1 @CackowskiLiz @slayatgg @Strider4Eowyn @Gabby_ucm @KathLogue @PenelopeBaby2 @maryrosebrand @showgirlcf @MafercitaM7 @Dila1Komala @piperpico @Real_Chatty_Cat @katibug817 @Dior16795345 @dedserius @ronnieski8 @jillmcmullon @TheHuniman @gussyupper @LaurieWalters19 @azgrl007 @Talyn777 @DisTempria TY Erin 🥰 Covers 🏷s  https://t.co/WFtpde2LTu @Jdawg_1973 @DissidentPries2 @BrianHarris33 @brandonbpug @isis_ebony @StarannThe @AweThatSparkle @missdublin1970 @TheOGpianoGeek @JimboFeenstra @TanyaDiona @mikebranchmusic @LChicago18 @MP_Latina @darrenclyn @lisasmith1150 @dejafuuled,en,"[{'screen_name': 'jdawg_1973', 'name': 'jeremy 🇺🇸', 'id': '1366937574254776323'}, {'screen_name': 'dissidentpries2', 'name': '𝔇𝔦𝔰𝔰𝔦𝔡𝔢𝔫𝔱_𝔓𝔯𝔦𝔢𝔰𝔱', 'id': '1360973099672494089'}, {'screen_name': 'brianharris33', 'name': 'southern democrat~brian harris', 'id': '1270015074116292608'}, {'screen_name': 'brandonbpug', 'name': 'brandonbpug', 'id': '1288328512097488896'}, {'screen_name': 'isis_ebony', 'name': 'ebony💋isis', 'id': '1399887258409390084'}, {'screen_name': 'starannthe', 'name': '🌟starann🌟the badass liberal', 'id': '1395193308817858560'}, {'screen_name': 'awethatsparkle', 'name': 'allthatsparkles', 'id': '1016332476279672834'}, {'screen_name': 'missdublin1970', 'name': 'lisa', 'id': '419830568'}, {'screen_name': 'theogpianogeek', 'name': 'johnny (the piano geek). 🎹🏳️\u200d🌈🌊🌿😎💨', 'id': '1370194084598587393'}, {'screen_name': 'jimbofeenstra', 'name': 'jim feenstra', 'id': '273663964'}, {'screen_name': 'tanyadiona', 'name': 'tanya diona', 'id': '113182749'}, {'screen_name': 'mikebranchmusic', 'name': 'mike branch music 💥', 'id': '34291213'}, {'screen_name': 'lchicago18', 'name': 'lolachicago18', 'id': '1268917422163140609'}, {'screen_name': 'mp_latina', 'name': '𝙈𝙖𝙧𝙮 🌺 kindness is not weakness ❤️🌈', 'id': '2397144980'}, {'screen_name': 'darrenclyn', 'name': 'darren lyn', 'id': '1918283838'}, {'screen_name': 'lisasmith1150', 'name': 'host body lisa smith', 'id': '1364097628829405189'}, {'screen_name': 'dejafuuled', 'name': 'chasing shadows', 'id': '1098282507647307777'}]",['https://youtu.be/yL7IRngzIdk'],[],3,2,6,[],[],https://twitter.com/jziggs228/status/1445210054945394697,False,,0,,,,,,,,"[{'screen_name': 'ErinLoftus15', 'name': 'Erin S', 'id': '1312865656577036288'}, {'screen_name': 'skippercuse', 'name': 'Skippercuse', 'id': '422762467'}, {'screen_name': 'katie_RN1', 'name': 'katie…is..', 'id': '1303143754367479809'}, {'screen_name': 'DoctorGreenGuy', 'name': 'Dr. Hulk', 'id': '1375871984609939456'}, {'screen_name': 'ValkXoe', 'name': '🏴\u200d☠️Xoe Valk Warrior Demon😈', 'id': '1345510297264644099'}, {'screen_name': 'Janabw81', 'name': '🔥JanaB Warrior Angel🔥', 'id': '752575365558603777'}, {'screen_name': 'BE_THE_NOBLE1', 'name': '🇮🇪🍀Paddy🇮🇹🥊', 'id': '546245557'}, {'screen_name': 'CackowskiLiz', 'name': 'Green-eyed Lizard 🦎', 'id': '1028264828002099205'}, {'screen_name': 'slayatgg', 'name': '💫T Slaya 💫', 'id': '1230112404'}, {'screen_name': 'Strider4Eowyn', 'name': 'Strider4Eowyn', 'id': '1221003967578222593'}, {'screen_name': 'Gabby_ucm', 'name': 'gabby', 'id': '1434716980192419841'}, {'screen_name': 'KathLogue', 'name': 'Kath Southie ☘️', 'id': '1391540926296772616'}, {'screen_name': 'PenelopeBaby2', 'name': 'Sunflower 🌻', 'id': '1377363772898181121'}, {'screen_name': 'maryrosebrand', 'name': 'Mary Rose 💙', 'id': '451568504'}, {'screen_name': 'showgirlcf', 'name': 'Red Mystique, RN, BAN, MBA 🌊❤🌈', 'id': '465194634'}, {'screen_name': 'MafercitaM7', 'name': 'Maria Fernanda 🇲🇽🇨🇦', 'id': '1325840335411449863'}, {'screen_name': 'Dila1Komala', 'name': '🌹Komala Dila ~🌹', 'id': '1330632045526061056'}, {'screen_name': 'piperpico', 'name': 'Piper 🇨🇦 🍁🦋🌸🌼🦋', 'id': '104363369'}, {'screen_name': 'Real_Chatty_Cat', 'name': 'CAT - (CAThy) 🌟🍃💫', 'id': '990004097729216512'}, {'screen_name': 'katibug817', 'name': 'DIANA💫Princess🔱Warrior💫', 'id': '1129683662'}, {'screen_name': 'Dior16795345', 'name': 'Ms. Dior dammit!', 'id': '1222504113205927937'}, {'screen_name': 'dedserius', 'name': '🎼 💙Van💙🎶', 'id': '162923387'}, {'screen_name': 'ronnieski8', 'name': 'Ron Szymanski', 'id': '2288512509'}, {'screen_name': 'jillmcmullon', 'name': 'jill mcmullon (Jilly)', 'id': '141603029'}, {'screen_name': 'TheHuniman', 'name': 'john hunigan', 'id': '1357241280913432577'}, {'screen_name': 'gussyupper', 'name': 'LaverneDog', 'id': '892496947138797568'}, {'screen_name': 'LaurieWalters19', 'name': 'Laurie🌊Trixie👊🏽🌈😷710k+ DEAD💉GET VAXED', 'id': '734913447197048832'}, {'screen_name': 'azgrl007', 'name': 'Lara', 'id': '976462631019077632'}, {'screen_name': 'Talyn777', 'name': 'Taryn T, Duchess of the Blue Sea 🌊', 'id': '940801984025845761'}, {'screen_name': 'DisTempria', 'name': "";😷Name's Howard or How 😷;"", 'id': '809299807303073793'}]",,,,
1445209989333884931,1445209989333884931,2021-10-05 07:41:26 India Standard Time,2021-10-05,07:41:26,+0530,968881288169033728,isisrapezza,Isis🇸🇪,,"como yo no vas a encontrar otro me decia.. y menos mal, es la idea🤣",es,[],[],[],0,0,5,[],[],https://twitter.com/isisrapezza/status/1445209989333884931,False,,0,,,,,,,,[],,,,
1445209839915855879,1445165144200278025,2021-10-05 07:40:51 India Standard Time,2021-10-05,07:40:51,+0530,2332613948,hdsambodo,Hudi Sambodo,,@maspiyuaja Loh ISIS punya markas segede itu di Kabul Jd selama pendudukan mereka ga diganggu USA,in,[],[],[],0,0,3,[],[],https://twitter.com/hdsambodo/status/1445209839915855879,False,,0,,,,,,,,"[{'screen_name': 'maspiyuaja', 'name': 'Mas Piyu 🇲🇨🇵🇸', 'id': '1350872548620201985'}]",,,,
1445209621027856387,1445209621027856387,2021-10-05 07:39:59 India Standard Time,2021-10-05,07:39:59,+0530,1214415800590835712,isisguanho,rafinha ♑︎,,acho que eu prefiro não me envolver,pt,[],[],[],0,0,3,[],[],https://twitter.com/IsisGuanho/status/1445209621027856387,False,,0,,,,,,,,[],,,,
1445209597049032707,1445209597049032707,2021-10-05 07:39:53 India Standard Time,2021-10-05,07:39:53,+0530,1252078421611630594,isisrocha04,Isis 🇻🇦,,❤️‍🔥  https://t.co/tiVAoJWzqx,und,[],[],['https://pbs.twimg.com/media/FA5qd9qXsAIbPDd.jpg'],0,0,6,[],[],https://twitter.com/isisrocha04/status/1445209597049032707,False,,1,https://pbs.twimg.com/media/FA5qd9qXsAIbPDd.jpg,,,,,,,[],,,,
1445209453620387848,1445209453620387848,2021-10-05 07:39:19 India Standard Time,2021-10-05,07:39:19,+0530,849462158479982592,mii2410yumomo,Mii 🗣️🗣️ 🗣️🗣️,,CIｴｰへの深刻な打撃：  イラ9のセキュリティサービスは25人のISIｴｽテ□リストを捕らえます‼️  CIｴｰとその関連会社が後援する不安定化とテ□リズムへの深刻な打撃で、イラ9治安部隊はいくつかの州で米国が後援するISIS ｴｽテ□組織からすべて25人を捕らえました‼️😎👍  https://t.co/zcMhKJUDOL,ja,[],['https://syrianews.cc/a-severe-blow-to-the-cia-iraqi-security-captures-25-isis-terrorists/'],[],0,9,35,[],[],https://twitter.com/Mii2410yumomo/status/1445209453620387848,False,,0,,,,,,,,[],,,,
1445209288486506496,1445209288486506496,2021-10-05 07:38:39 India Standard Time,2021-10-05,07:38:39,+0530,966519597561102336,isis_arlette_,isis arlette✨,,Adrians so close to breaking up with me because of this game 🤣🤣🤣,en,[],[],[],1,0,5,[],[],https://twitter.com/isis_arlette_/status/1445209288486506496,False,,0,,,,,,,,[],,,,
1445209095284404226,1445209095284404226,2021-10-05 07:37:53 India Standard Time,2021-10-05,07:37:53,+0530,1271247358899208193,isispassos4,Isis da Família Passos 🎉🎭🎶,,Expectativa // Realidade  https://t.co/z0RGHkXFni,pt,[],[],"['https://pbs.twimg.com/media/FA5qAfhWQAESCt9.jpg', 'https://pbs.twimg.com/media/FA5qAyuWUAAhZ-a.jpg']",1,0,34,[],[],https://twitter.com/IsisPassos4/status/1445209095284404226,False,,1,https://pbs.twimg.com/media/FA5qAfhWQAESCt9.jpg,,,,,,,[],,,,
1445209026904477700,1445209026904477700,2021-10-05 07:37:37 India Standard Time,2021-10-05,07:37:37,+0530,806655437575569408,shizunthirst,isis 🌸🎋🥒 | comms open,,A little wip of Taxian-Jun piercing Chu Fei's cock&lt;3  #2ha #二哈和他的白猫师尊  https://t.co/qQldOUoSLx,en,[],[],['https://pbs.twimg.com/media/FA5ptsUVUAEZQ-O.png'],2,0,6,"['2ha', '二哈和他的白猫师尊']",[],https://twitter.com/ShizunThirst/status/1445209026904477700,False,,1,https://pbs.twimg.com/media/FA5ptsUVUAEZQ-O.png,,,,,,,[],,,,
1445208574091841538,1445208574091841538,2021-10-05 07:35:49 India Standard Time,2021-10-05,07:35:49,+0530,1406888213344669698,isis_persian,داعش به فارسی,, https://t.co/w3U9YbJt6p,und,[],[],[],2,1,4,[],[],https://twitter.com/isis_Persian/status/1445208574091841538,False,https://twitter.com/yeganell/status/1444961708188045312,1,https://pbs.twimg.com/ext_tw_video_thumb/1445208339688927235/pu/img/xRKWVxHDo69VIqGl.jpg,,,,,,,[],,,,
1445208391400448002,1445208391400448002,2021-10-05 07:35:05 India Standard Time,2021-10-05,07:35:05,+0530,1254624755845599234,whitemillaxjpdl,Isis Aaron's rat🐀 🦦.,,"Dato que nadie pregunto, pero yo les cuento igual… Nunca he probado la maruchan🕴🏼",es,[],[],[],1,2,3,[],[],https://twitter.com/whitemillaxjpdl/status/1445208391400448002,False,,0,,,,,,,,[],,,,
1445207677240479755,1445207677240479755,2021-10-05 07:32:15 India Standard Time,2021-10-05,07:32:15,+0530,968881288169033728,isisrapezza,Isis🇸🇪,,"si lo tenes es porque yo te dejé el camino libre reina, o te pensas que te iba a elegir teniendome a mi jajajjaja q gracioso",es,[],[],[],1,5,12,[],[],https://twitter.com/isisrapezza/status/1445207677240479755,False,,0,,,,,,,,[],,,,
1445207601906692096,1445207601906692096,2021-10-05 07:31:57 India Standard Time,2021-10-05,07:31:57,+0530,840674955889127424,isisdiasm,isis,,eu odeio o owen mas porra a primeira esposa dele só casou com ele pq tava com estresse pós traumático e a segunda pq tinha um TUMOR CEREBRAL   Ai o cara ainda é corno e descobre na frente de geral do trabalho puta q pariu kkkkk,pt,[],[],[],0,0,3,[],[],https://twitter.com/isisdiasm/status/1445207601906692096,False,,0,,,,,,,,[],,,,
1445207043900538884,1445204250645118986,2021-10-05 07:29:44 India Standard Time,2021-10-05,07:29:44,+0530,1080293046007123968,isisbrownbooks,Isis Brown,,@AddieConwell  https://t.co/g3lHChvbv3,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FA5oJL4VkAEAG2w.jpg'],0,0,4,[],[],https://twitter.com/IsisBrownBooks/status/1445207043900538884,False,,1,https://pbs.twimg.com/tweet_video_thumb/FA5oJL4VkAEAG2w.jpg,,,,,,,[],,,,
1445206963579592705,1445206963579592705,2021-10-05 07:29:25 India Standard Time,2021-10-05,07:29:25,+0530,806655437575569408,shizunthirst,isis 🌸🎋🥒 | comms open,,me: *gets better at writing* me: *panics because there's not enough for my beta to fix*,en,[],[],[],0,0,4,[],[],https://twitter.com/ShizunThirst/status/1445206963579592705,False,,0,,,,,,,,[],,,,
